1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	11
1	12
1	14
1	16
1	22
1	23
1	24
1	25
1	29
1	40
1	41
1	45
1	55
1	59
1	61
1	62
1	65
1	68
1	71
1	72
1	74
1	75
1	77
1	81
1	83
1	87
1	89
1	90
1	97
1	99
2	3
2	4
2	10
2	11
2	12
2	14
2	15
2	16
2	20
2	21
2	32
2	33
2	40
2	48
2	49
2	54
2	57
2	63
2	64
2	68
2	70
2	71
2	87
2	90
2	96
3	4
3	6
3	10
3	12
3	15
3	16
3	20
3	21
3	31
3	32
3	38
3	39
3	48
3	49
3	57
3	61
3	68
3	70
3	71
3	75
3	80
4	6
4	9
4	11
4	29
4	32
4	33
4	35
4	45
4	47
4	49
4	54
4	67
4	70
4	74
4	82
4	90
4	92
4	93
4	95
5	7
5	22
5	24
5	25
5	27
5	35
5	36
5	45
5	50
5	54
5	56
5	58
5	60
5	63
5	66
5	73
5	82
5	85
5	88
5	94
5	96
6	8
6	9
6	19
6	26
6	28
6	30
6	44
6	51
6	62
6	65
6	69
6	77
6	78
6	86
6	97
7	22
7	24
7	27
7	31
7	33
7	36
7	45
7	53
7	56
7	60
7	82
7	85
7	88
7	94
7	96
8	9
8	13
8	26
8	29
8	30
8	44
8	47
8	62
8	78
8	86
8	91
8	94
8	97
9	13
9	19
9	28
9	29
9	37
9	47
9	51
9	59
9	86
9	89
9	97
9	98
10	12
10	15
10	16
10	19
10	20
10	33
10	34
10	49
10	57
10	63
10	80
11	15
11	25
11	44
11	52
11	58
11	66
11	77
11	81
11	95
12	16
12	20
12	21
12	32
12	47
12	54
12	61
12	68
13	18
13	19
13	28
13	34
13	47
13	51
13	59
13	69
13	92
14	18
14	37
14	38
14	41
14	46
14	52
14	93
14	98
14	99
15	17
15	48
15	57
15	64
15	70
15	74
15	80
16	21
16	33
16	40
16	54
16	75
16	90
17	37
17	39
17	42
17	46
17	52
17	58
17	76
17	79
17	91
17	95
18	34
18	37
18	38
18	58
18	67
18	84
18	93
18	99
19	28
19	29
19	30
19	65
19	67
19	89
20	21
20	41
20	48
20	49
20	81
20	87
21	32
21	53
21	71
21	81
21	90
22	25
22	27
22	35
22	36
22	45
22	56
22	88
23	39
23	42
23	46
23	52
23	67
23	72
23	79
23	100
24	25
24	35
24	50
24	60
24	61
24	73
25	50
25	73
25	85
25	88
26	28
26	30
26	43
26	51
26	62
26	83
26	92
27	35
27	56
27	66
27	81
27	96
28	30
28	33
28	92
29	43
29	62
29	69
30	80
30	86
31	36
31	45
31	60
31	82
31	94
32	64
32	75
33	36
34	38
34	76
34	91
34	100
35	50
35	66
36	60
36	96
37	55
37	76
38	84
38	99
39	72
39	98
39	99
40	61
40	64
40	70
41	55
41	72
41	84
42	46
42	58
42	77
42	100
43	44
43	56
43	65
43	78
44	51
44	78
46	58
46	74
47	69
48	49
48	80
50	85
50	95
51	69
52	86
52	98
53	56
53	73
53	82
53	84
54	75
55	76
55	79
55	98
57	59
57	87
59	89
59	97
60	76
61	87
62	89
63	68
63	71
64	79
65	92
66	94
67	83
72	93
73	78
74	85
77	95
79	91
83	88
83	100
84	91
93	100
