1	2
2	2
3	7
4	2
5	2
6	2
7	5
8	2
9	7
10	4
11	4
12	4
13	6
14	1
15	7
16	3
17	5
18	4
19	1
20	1
21	3
22	5
23	3
24	6
25	5
26	2
27	1
28	2
29	1
30	3
31	4
32	7
33	6
34	4
35	2
36	5
37	5
38	1
39	2
40	7
41	7
42	2
43	1
44	2
45	1
46	5
47	4
48	5
49	4
50	5
51	6
52	5
53	4
54	2
55	4
56	7
57	2
58	3
59	2
60	1
61	2
62	3
63	2
64	1
65	3
66	4
67	3
68	3
69	2
70	4
71	4
72	7
73	3
74	3
75	6
76	2
77	4
78	6
79	3
80	1
81	4
82	4
83	2
84	1
85	4
86	3
87	4
88	3
89	2
90	4
91	1
92	2
93	4
94	2
95	3
96	1
97	2
98	3
99	2
100	4
101	3
102	5
103	5
104	6
105	5
106	2
107	7
108	3
109	4
110	5
111	7
112	3
113	1
114	3
115	5
116	2
117	2
118	1
119	5
120	4
121	5
122	3
123	7
124	2
125	3
126	4
127	2
128	5
129	6
130	7
131	2
132	7
133	3
134	1
135	4
136	2
137	5
138	5
139	2
140	1
141	2
142	3
143	3
144	4
145	2
146	2
147	5
148	5
149	7
150	7
151	1
152	2
153	7
154	2
155	2
156	3
157	5
158	4
159	2
160	4
161	2
162	2
163	6
164	1
165	4
166	1
167	5
168	4
169	4
170	2
171	1
172	5
173	2
174	3
175	6
176	3
177	2
178	5
179	2
180	1
181	3
182	7
183	2
184	5
185	7
186	3
187	4
188	2
189	2
190	6
191	7
192	5
193	6
194	7
195	4
196	5
197	2
198	2
199	5
200	6
201	2
202	2
203	3
204	2
205	2
206	7
207	4
208	5
209	3
210	4
211	5
212	7
213	2
214	4
215	6
216	3
217	1
218	3
219	2
220	1
221	3
222	4
223	5
224	3
225	1
226	3
227	2
228	6
229	2
230	2
231	4
232	6
233	5
234	3
235	2
236	1
237	3
238	2
239	5
240	2
241	5
242	2
243	2
244	4
245	7
246	2
247	1
248	1
249	3
250	2
251	2
252	2
253	5
254	3
255	3
256	5
257	7
258	6
259	3
260	2
261	4
262	1
263	5
264	4
265	1
266	6
267	4
268	5
269	1
270	3
271	1
272	1
273	4
274	7
275	4
276	3
277	3
278	5
279	4
280	5
281	3
282	2
283	5
284	5
285	1
286	2
287	3
288	5
289	4
290	6
291	2
292	3
293	7
294	2
295	4
296	4
297	6
298	1
299	4
300	2
301	5
302	5
303	4
304	3
305	6
306	2
307	2
308	1
309	6
310	3
311	3
312	5
313	3
314	1
315	7
316	4
317	5
318	3
319	3
320	5
321	4
322	1
323	6
324	2
325	4
326	6
327	7
328	5
329	5
330	2
331	3
332	2
333	5
334	3
335	3
336	3
337	3
338	1
339	3
340	2
341	3
342	2
343	3
344	2
345	4
346	3
347	2
348	1
349	7
350	2
351	4
352	6
353	5
354	3
355	1
356	2
357	4
358	2
359	2
360	3
361	4
362	3
363	5
364	1
365	1
366	5
367	6
368	1
369	6
370	5
371	1
372	2
373	2
374	2
375	1
376	4
377	3
378	2
379	2
380	2
381	3
382	1
383	5
384	4
385	1
386	2
387	2
388	7
389	3
390	1
391	4
392	6
393	6
394	5
395	3
396	3
397	3
398	2
399	6
400	3
