1	3
2	2
3	4
4	6
5	1
6	7
7	2
8	2
9	6
10	2
11	2
12	2
13	2
14	2
15	2
16	2
17	7
18	7
19	2
20	5
21	1
22	1
23	4
24	5
25	3
26	3
27	6
28	2
29	2
30	2
31	3
32	4
33	2
34	5
35	3
36	6
37	1
38	7
39	3
40	4
41	5
42	4
43	7
44	5
45	3
46	5
47	4
48	4
49	6
50	2
51	7
52	2
53	3
54	1
55	4
56	4
57	7
58	6
59	4
60	6
61	5
62	2
63	7
64	6
65	2
66	6
67	3
68	6
69	3
70	4
71	3
72	1
73	5
74	2
75	4
76	4
77	6
78	7
79	7
80	4
81	5
82	1
83	5
84	1
85	5
86	2
87	1
88	2
89	2
90	3
91	5
92	3
93	3
94	4
95	3
96	7
97	1
98	2
99	7
100	1
101	2
102	1
103	7
104	5
105	3
106	2
107	5
108	4
109	2
110	1
111	2
112	5
113	3
114	5
115	2
116	2
117	1
118	5
119	2
120	5
121	7
122	5
123	6
124	4
125	1
126	3
127	3
128	2
129	3
130	6
131	1
132	6
133	7
134	2
135	5
136	6
137	4
138	2
139	3
140	6
141	3
142	5
143	7
144	7
145	3
146	6
147	6
148	1
149	3
150	3
151	2
152	4
153	7
154	6
155	2
156	7
157	3
158	5
159	1
160	2
161	6
162	7
163	4
164	2
165	3
166	6
167	6
168	2
169	1
170	6
171	2
172	3
173	6
174	3
175	2
176	3
177	5
178	4
179	1
180	4
181	4
182	3
183	4
184	2
185	2
186	5
187	7
188	7
189	2
190	7
191	3
192	5
193	4
194	4
195	3
196	7
197	3
198	6
199	2
200	2
